domain,fb_score,mturk_score,allsides_score,allsides_score_community,mbfc_score,media_score,buntain_share_ideology_score
truthuncensored.net,0.8463,,,,,,1.4596603546738804
tucson.com,,,,,-0.33,,-0.2928194982885304
tucsonstandard.com,,,,,0.33,,
tularetimes.com,,,,,0.33,,
tulsaworld.com,,,,,0.33,,-0.0847352293928475
tumblr.com,,,,,,,-0.5953567319397722
tunoticiapr.com,,,,,,,-0.1601211981008803
turnto10.com,,,,,0.33,,-0.1808722275778155
turnto23.com,,,,,0.0,,0.3230100014057155
tuscaloosaleader.com,,,,,0.33,,
tuscaloosanews.com,,,,,-0.33,,
tut.by,,,,,0.0,,
tv20detroit.com,,,,,0.0,,
tvanouvelles.ca,,,,,-0.33,,
tvguide.com,,0.0,,,,,
tvline.com,,,,,,,-0.3298831661686005
tvone.tv,,,,,,,-0.8253704543049767
tvw.org,,,,,0.0,,
twcnews.com,,0.0,,,,,
twentytwowords.com,,,,,,,-0.0027370661546141
twimg.com,,,,,,,-0.4398130492126297
twincities.com,,,,,0.33,,-0.3186237541020362
twistedsifter.com,,0.0,,,,,-0.3142337518177931
twitchy.com,0.9375,,,,0.66,1.5801304580324913,1.5136037322741474
twitter.com,-0.2177,0.0,,,,,-0.5601919354403752
tylerpaper.com,,,,,0.33,,
typeform.com,,,,,,,1.3154258313712623
typemediacenter.org,,,,,-0.33,,
tyt.com,,,,,-0.66,,
tytnetwork.com,-0.7785,,,,,,
uawire.org,,,,,-0.33,,
ucatholic.com,,,,,,,0.521805449391408
uconservative.com,,,,,,,1.461227761714761
ucsusa.org,,,,,-0.33,,-1.5622633928726053
uft.org,,,,,-0.33,,
ukcolumn.org,,,,,0.66,,
ultimateclassicrock.com,,,,,,,0.0637873380728917
umc.org,,,,,,,-0.4079050443952376
un.org,,0.0,,,,,
unclesamsmisguidedchildren.com,,,,,1.0,,1.4095345656719054
uncoverdc.com,,,,,1.0,,
undark.org,,,,,-0.33,,
understandingcompassion.com,,,,,,,0.2402276406436791
understandingthethreat.com,,,,,1.0,,
understood.org,,,,,,,-0.2840464392600791
undp.org,,-0.333333333333,,,,,
unherd.com,,,,,0.33,,
uni.edu,,0.0,,,,,
unicornriot.ninja,,,,,-0.66,,
unilad.co.uk,,,,,,,-0.1342501956057689
unionleader.com,,,,,0.33,,
unionrecorder.com,,,,,-0.33,,
uniteamericafirst.com,,,,,1.0,,
unitedwithisrael.org,0.5564,,,,,,1.2423470336136562
unitynewsnetwork.co.uk,,,,,0.66,,
universalfreepress.com,0.8641,,,,,,
universitybusiness.com,,,,,-0.33,,
univision.com,,,-0.5,-0.5,,-0.5703102818150716,-0.4968853348585843
unseen-pedia.com,,,,,,,0.1746312706920412
unwatch.org,,,,,0.66,,
unwomen.org,,-0.0833333333333,,,,,
unz.com,,,,,1.0,,
updateamerica.com,,,,,0.66,,1.4531815769425018
upi.com,,0.0,,,0.0,0.1717487208071011,-0.2837761688694941
upliftconnect.com,,,,,,,-0.7492970758542173
upliftingtoday.com,,,,,,,1.022195461331057
uplyfting.com,,,,,,,1.4382231968578594
upnorthlive.com,,,,,0.33,,0.1922428953210894
upperdeltanews.com,,,,,0.33,,
uppermichiganssource.com,,,,,0.0,,
upr.org,,,,,-0.33,,
uproxx.com,-0.4468,,,,-0.66,,-0.7002952041425368
upvee.co,,,,,,,0.400882562581589
upworthy.com,-0.8097,,-1.0,0.0,-0.66,,-0.9995413089636732
urban.org,,,,,-0.33,,
urbandictionary.com,,0.0,,,,,
urbanintellectuals.com,,,,,,,-0.7708861859860494
urbanleak.com,,,,,,,-0.0709297774298575
urbo.com,,,,,,,0.0240390763111556
urgentpodr.org,,,,,,,-0.1303085077984975
urhealthguide.com,,,,,,,-0.0549340988799638
urhealthinfo.com,,,,,,,-0.2865335740028614
us.blastingnews.com,,-0.166666666667,,,,,
us105fm.com,,,,,,,0.5546320327099975
us24news.com,,,,,1.0,,
us4trump.com,,,,,,,1.4851833428084138
usa.gov,,0.0,,,,,
usafacts.org,,,,,0.0,,
usafortrumponline.com,,,,,1.0,,
usanewsflash.com,,,,,,,1.483318053875466
usapoliticsnow.com,,,,,,,1.4363150720766615
usapoliticstoday.com,,,,,,,1.5026299037176465
usapoliticstoday.org,,,,,,,1.426146959057532
usareally.com,,,,,0.66,,
usarmy4life.com,,,,,,,1.0449910887215577
usaspending.gov,,,,,0.0,,
usasupreme.com,,,,,1.0,,1.3822171777633256
usatoday.com,-0.0635,-0.25,0.0,0.0,-0.33,0.0522196224800189,-0.3177037402808601
usawatchdog.com,,,,,0.66,,
usbacklash.org,,,,,1.0,,
uschronicle.com,,,,,1.0,,1.5013085424610222
uscis.gov,,,,,-0.33,,
uscourts.gov,,,,,0.0,,
usefultipsforhome.com,,,,,,,0.4209628311107661
ushealthmagz.com,,,,,,,0.1988802742881965
usherald.com,,,,,,,1.438878523884066
ushistory.org,,0.0,,,,,
usjournalreview.com,,,,,,,1.4874428395793349
uslibertywire.club,,,,,1.0,,
uslibertywire.com,,,,,1.0,,
usmagazine.com,,0.0,,,,,-0.0246477178700223
usmclife.com,,,,,,,0.7433401605387526
usnationalnews.org,,,,,-1.0,,-1.3388141832575504
usnews.com,-0.0392,0.0,-0.5,0.0,-0.33,0.113154861924091,-0.3863903341960941
uso.org,,,,,,,0.8479602771840719
uspoliticsinfo.com,,,,,0.66,,
uspostman.com,,,,,,,1.4232937842761173
usrightleft.com,,,,,1.0,,
ussanews.com,,,,,1.0,,
ustruthwire.com,,,,,,,1.4419314314754084
usuncut.com,,-0.333333333333,,,,,-1.2955056370271958
usuncut.news,,,,,,,-1.1172946770121883
uticaod.com,,,,,-0.33,,
utmost.org,,,,,,,0.9516847378448272
va.gov,,,,,,,0.2396326775339324
vaccineimpact.com,,,,,0.66,,0.6952759869634606
vaccines.news,,,,,,,0.4585226191053891
vaildaily.com,,,,,0.0,,
valdostadailytimes.com,,,,,-0.33,,
valleycentral.com,0.0592,,,,0.0,,0.2623383570993746
valleynewslive.com,,,,,0.0,,0.3089927079314685
valleynewstoday.com,,,,,0.0,,
valuetainment.com,,,,,0.66,,
valuewalk.com,,,,,0.33,,
vancouver.citynews.ca,,,,,0.0,,
vancouversun.com,,,,,0.33,,
vancouvertimes.org,,,,,0.66,,
vanityfair.com,,-0.583333333333,-0.5,-0.5,-0.66,-0.6131351494957662,-1.2292308598559414
variety.com,,-0.166666666667,,,-0.33,,-0.5486727227149559
vaxxter.com,,,,,0.66,,0.7410166846824312
vcstar.com,,,,,-0.33,,
vdare.com,,,,,1.0,,
vegnews.com,,,,,,,-0.9565747798808856
verafiles.org,,,,,-0.33,,
verdugosnews.com,,,,,0.33,,
verifiedpolitics.com,,,,,,,-1.3787671625329332
verifythis.com,,,,,0.0,,
vermontindependent.net,,,,,0.66,,
verseoftheday.com,,,,,,,0.6750342014621846
verywell.com,,0.0,,,,,
vesselnews.io,,,,,,,1.332129303395618
vh1.com,,,,,,,-0.3877100533147369
vibe.com,,-0.333333333333,,,-0.33,,-0.803121844842565
vice.com,-0.6267,,,,-0.33,-0.9284216678516178,-0.9730164678394264
victoriaadvocate.com,,,,,-0.33,,
victoriabuzz.com,,,,,-0.33,,
victorvalleytimes.com,,,,,0.33,,
vidarecipes.com,,,,,,,0.61920008378436
video.foxnews.com,0.838,,,,,,
video.lauraingraham.com,0.9419,,,,,,
vidmax.com,,,,,1.0,,
villages-news.com,,,,,0.33,,
villagevoice.com,,-0.25,,,-0.66,,
vimeo.com,-0.2916,,,,,,0.0873745736460472
vindy.com,,,,,0.0,,
vinepair.com,,,,,,,-0.2103249808094739
vintag.es,,,,,,,-0.4687244809110875
viral.buzz,0.9176,,,,,,
viraless.net,,,,,,,0.2216480834795762
viralhatch.com,,,,,,,0.652946458683782
viralliberty.com,,,,,,,1.536684411255139
viralmirror.com,,,,,,,0.241024465143091
viralmugshot.com,,,,,,,-0.3418784110386769
viralnovelty.net,,,,,,,0.19445847371483
viralpatriot.com,,,,,,,1.475504762680127
viralthread.com,,,,,0.0,,0.0345153997833225
viraltitle.com,,,,,-0.66,,
virginiamercury.com,,,,,-0.33,,
visaliatimesdelta.com,,,,,-0.33,,
visiontimes.com,,,,,0.66,,
visitphilly.com,,0.0833333333333,,,,,
vivalifestyleandtravel.com,,,,,,,0.0588123441047839
vivanoticias.net,,,,,,,-0.7829949201985784
vix.com,,,,,,,-0.278902920490496
vladtv.com,,,,,-0.33,,-0.592070035422032
voanews.com,,0.25,,,0.0,-0.080969537808224,
vocativ.com,,0.0,,,,,
vogue.com,,,,,,,-1.0357436128316235
voice-online.co.uk,,,,,-0.66,,
voiceofeurope.com,,,,,1.0,,1.328663534743133
voiceofsandiego.org,,,,,-0.33,,
volkskrant.nl,,,,,0.33,,
vosizneias.com,,,,,0.0,,
vote.us.org,,,,,,,-1.1137088390581085
votefraud.news,,,,,0.66,,
votesmart.org,,,0.0,0.5,0.0,,
votevets.org,,,,,-0.33,,
vox.com,-0.6591,-0.416666666667,-0.5,-0.5,-0.66,-1.3182949651741165,-1.335860686050614
vt.co,,,,,,,-0.0367144575015153
vtdigger.org,,,-0.5,0.0,-0.33,,
vulture.com,,0.0,,,-0.33,,-1.1541785640834326
vvdailypress.com,,,,,-0.33,,
vvng.com,,,,,,,0.3170351211341925
vw.com,,,,,,,-0.1259066152902122
waaytv.com,,,,,0.0,,0.6102474652568609
wabi.tv,,,,,0.0,,
wach.com,,,,,0.33,,
wacotrib.com,,,,,0.0,,
wafb.com,,,,,0.0,,0.5216483037433769
waff.com,,,,,0.0,,0.6405314267631819
wagmtv.com,,,,,0.0,,
wahoo-ashland-waverly.com,,,,,0.0,,
wakeup-world.com,,,,,,,-0.141932526763719
wakeupyourmind.net,,,,,,,0.2754205180576057
wakingtimes.com,,,,,,,-0.345043960657263
wakingtimesmedia.com,,,,,,,-0.5117213256104117
walb.com,,,,,0.0,,0.5643480866528623
walesonline.co.uk,,,,,-0.33,,
wallbuilders.com,,,,,1.0,,
wallstreetonparade.com,,,,,-0.33,,
walmart.com,,,,,,,0.3318238132758177
wamu.org,,,,,-0.33,,
wane.com,,,,,0.0,,0.3668271680688873
wannalol.com,,,,,,,0.3107875514911693
waow.com,,,,,0.0,,
wapa.tv,,,,,,,-0.3266568361110492
wapt.com,,,,,0.0,,0.3416403898523721
warhistoryonline.com,,,,,,,0.84640475215743
warnerrobinstoday.com,,,,,0.33,,
waronfakes.com,,,,,0.66,,
warontherocks.com,,,,,0.0,,
washington.cbslocal.com,0.3279,,,,,,
washingtonbabylon.com,,,,,-0.66,,
washingtonblade.com,,,,,-0.33,,
washingtondailywire.com,,,,,,,-0.7258640509655779
washingtonexaminer.com,0.82045,0.25,1.0,0.5,0.66,1.344155662997308,1.1856945809063606
washingtonfeed.com,,,,,,,1.4632763898869672
washingtonian.com,,,,,-0.66,,-1.103472756651455
washingtoninstitute.org,,,,,0.33,,
washingtonjournal.com,,,,,,,-1.3467734199503891
washingtonmonthly.com,,,-0.5,-0.5,-0.33,-0.730526263517361,
washingtonpost.com,-0.2568,-0.583333333333,-0.5,-0.5,-0.33,-0.4395494436977497,-1.1136755653394366
washingtonpress.com,,,,,-0.66,,-1.3677996052050303
washingtonsources.org,,,,,-0.66,,-1.3870121242796176
washingtonspectator.org,,,,,-0.66,,
washingtontimes.com,0.6975,-0.25,0.5,1.0,0.33,1.2705669944446505,1.1848128502494768
watchdog.org,,,,,,,1.359725038866659
watchdogreport.org,,,,,0.66,,
watchtheyard.com,,,,,,,-0.9865711995597508
watchthis.com,,,,,,,0.6734251940868442
wate.com,,,,,0.0,,0.5845812679184527
waterfordwhispersnews.com,,,,,,,-0.4229836580159031
waterlootimes.com,,,,,0.33,,
wave3.com,,,,,0.0,,0.2944446488863538
wavy.com,,,,,0.0,,0.0569051342105442
waynedupree.com,,,,,1.0,,1.3943048292081273
wbaltv.com,-0.0221,,,,0.0,,0.0012093160304968
wbay.com,,,,,0.0,,0.2659410309677241
wbir.com,,,,,0.0,,0.5352669055018779
wbko.com,,,,,0.0,,0.6464934117684368
wbng.com,,,,,0.0,,0.1715134357451153
wbrc.com,,,,,0.0,,0.5901185861676309
wbrz.com,,,,,,,0.4239706041283907
wbtv.com,,,,,0.0,,0.5314786182768451
wbtw.com,,,,,0.0,,0.3837052530563421
wbur.org,,,,,,,-1.1479555401190995
wcalabamanews.com,,,,,0.33,,
wcax.com,,,,,0.0,,-0.4228727317312408
wcfcourier.com,,,,,0.0,,
wcgeorgianews.com,,,,,0.33,,
wchstv.com,,,,,0.33,,0.5059434425210979
wcia.com,,,,,0.0,,
wcindiananews.com,,,,,0.33,,
wciowanews.com,,,,,0.33,,
wcjb.com,,,,,0.0,,0.6181548915410751
wcnc.com,,,,,0.0,,0.3108818985431533
wcpo.com,,,,,0.0,,0.1077276246744488
wcsh6.com,,,,,,,0.0903138899869132
wcti12.com,,,,,0.33,,0.4496352267434424
wctrib.com,,,,,0.33,,
wctv.tv,,,,,0.0,,0.4359361086510083
wcvb.com,-0.185,,,,0.0,,-0.165949725692637
wcyb.com,,,,,0.33,,0.7080348968069279
wdam.com,,,,,0.0,,0.6950228639823226
wdbj7.com,,,,,0.0,,0.4216571278652842
wdio.com,,,,,0.0,,
wdrb.com,,0.0,,,,,0.2638611997057127
wdsu.com,,,,,0.0,,0.3796248722682616
wdtn.com,,,,,0.0,,0.3377846936502913
wdtv.com,,,,,0.0,,0.4951945951089542
wearecentralpa.com,,,,,0.0,,
wearegreenbay.com,,,,,0.0,,
weareiowa.com,,,,,0.0,,
wearelatinlive.com,,,,,,,-0.8493940497084645
wearemitu.com,,,,,,,-0.907346444321726
weareteachers.com,,,,,,,-0.4233731318056848
wearethemighty.com,,0.0,,,0.0,,0.933936257562368
weareultraviolet.org,,,,,,,-1.5643005955512532
weartv.com,,,,,0.33,,0.6483048791140531
wearyourvoicemag.com,,,,,-0.66,,
weaselzippers.us,1.0295,,,,0.66,,
weather.com,,0.0,,,,,0.1018759324862292
weau.com,,,,,0.0,,
web10.ro,,,,,,,0.4359369032335252
webmd.com,,0.0,,,,,0.1054472127264994
webtv.un.org,,0.0,,,,,
weburbanist.com,,0.0,,,,,
wect.com,,,,,0.0,,0.4709253692604352
weebly.com,,,,,,,1.0559474727545162
week.com,,,,,,,0.3562533685076447
weeklystandard.com,0.9074,,1.0,0.5,0.66,1.193300439468943,0.9331274263492888
weeklyworldnews.com,,,,,-0.66,,
weforum.org,,,,,-0.33,,-1.000098352374204
wegotthiscovered.com,,,,,,,-0.066597746182696
wehuntedthemammoth.com,,,,,-0.66,,
weibo.com,,,,,-0.66,,
weightlossassistant.io,,,,,,,0.0600625712133794
weloveanimals.info,,,,,,,0.269873145518628
weloveanimals.me,,,,,,,0.3272227795507517
welovecats.info,,,,,,,0.2293610304687279
welovetrump.com,,,,,1.0,,1.4219653782270114
welt.de,,,,,0.33,,
weny.com,,,,,0.0,,
weqyoua.com,,,,,,,0.5804009274733797
weqyoua.net,,,,,,,0.520440160443518
wesh.com,,,,,0.0,,0.2200673658189317
westatlantanews.com,,,,,0.33,,
westbanklanews.com,,,,,0.33,,
westcentralreporter.com,,,,,0.33,,
westchester.news12.com,,0.0,,,,,
westcontracostanews.com,,,,,0.33,,
westcooknews.com,,,,,0.33,,
westdsmnews.com,,,,,0.33,,
westeldoradonews.com,,,,,0.33,,
westernjournal.com,,,,,1.0,2.133950267703473,1.4783710301952075
westernjournalism.com,0.8991,,1.0,0.5,,,1.3930435892457615
westernmassnews.com,,,,,0.0,,-0.2213135802992076
westernsentinel.com,,,,,,,1.5837974983171708
westernstandard.news,,,,,0.66,,
westflnews.com,,,,,0.33,,
westhawaiitoday.com,,,,,-0.33,,
westhillsboroughnews.com,,,,,0.33,,
westindynews.com,,,,,0.33,,
westlatimes.com,,,,,0.33,,
westmassnews.com,,,,,0.33,,
westmonster.com,,,,,0.66,,
westoctimes.com,,,,,0.33,,
westpennyroyalnews.com,,,,,0.33,,
westsbvtimes.com,,,,,0.33,,
westsfvtoday.com,,,,,0.33,,
westsgvnews.com,,,,,0.33,,
westventuranews.com,,,,,0.33,,
westvolusianews.com,,,,,0.33,,
westword.com,,,,,-0.33,,
wetellstory.com,,,,,,,0.1525497065266467
wethepeopledaily.com,,,,,1.0,,
wetpaintlife.com,,,,,,,0.2310179819317298
wevv.com,,,,,0.0,,
wfaa.com,0.1198,,,,,,0.1612180938817011
wfae.org,,,0.0,-0.5,,,
wfft.com,,,,,0.0,,
wfla.com,0.041,,,,0.0,,0.4055768566185233
wflx.com,,,,,0.0,,
wfmj.com,,,,,,,0.0524979456132194
wfmynews2.com,,,,,0.0,,0.37304328103785
wfmz.com,-0.0973,,,,0.0,,0.0739946044485771
wfsb.com,-0.1726,,,,0.0,,-0.1140882488962233
wftv.com,-0.2162,,,,0.0,,0.1985996844460095
wfxl.com,,,,,0.33,,
wfxrtv.com,,,,,0.0,,
wgal.com,,,,,0.0,,0.3424361302734249
wgem.com,,,,,0.0,,
wgme.com,,,,,0.33,,0.0538703517374876
wgno.com,,,,,0.0,,0.1887885749102526
wgntv.com,-0.3593,,,,0.0,,-0.1798222431100025
wgrz.com,,,,,,,0.1013619971703365
wgxa.tv,,,,,0.33,,0.4866845039638071
whas11.com,,,,,0.0,,0.2880431286534539
what-character-are-you.com,,,,,,,0.2637595051444926
whatculture.com,,,,,0.0,,
whatfinger.com,,,,,0.66,,
whatmattersnews.com,,,,,,,-1.4361309642769906
whatreallyhappened.com,,,,,0.66,,
whdh.com,,,,,,,-0.0559631062456113
whec.com,,,,,0.0,,0.0830481039171506
whenlovewasreal.com,,,,,,,-0.5007359440642785
whio.com,-0.0029,,,,0.0,,0.4837186621781738
whiskeyriff.com,,,,,,,0.5497838117633286
whistleblower.org,,,,,-0.33,,
whitehouse.gov,-0.5325,0.25,0.5,1.0,-0.33,,0.243479930069497
whitehouse.news,,,,,0.66,,
whitehousewatch.com,,,,,-0.66,,
whitepages.com,,0.0,,,,,
whitewolfpack.com,,,,,,,-0.5172096475708214
whnt.com,0.265,,,,0.0,,0.5746589602294832
who13.com,,,,,0.0,,
whotv.com,,,,,,,0.1188781698569397
whowhatwhy.org,,,,,-0.66,,
whsv.com,,,,,0.0,,0.4826294960683619
whydontyoutrythis.com,,,,,,,-0.1170848797387997
wiat.com,,,,,,,0.6231863518502718
wibw.com,,,,,0.0,,0.1653687913660485
wichitastandard.com,,,,,0.33,,
wicz.com,,,,,0.0,,
wideopencountry.com,,,,,,,0.57737855706211
wideopeneats.com,,,,,,,0.522512137499374
wideopenpets.com,,,,,,,0.4022072847712396
wideopenspaces.com,,,,,,,0.7037587560022031
wifr.com,,,,,0.0,,
wikidee.org,,,,,,,0.6100198012503251
wikihow.com,,0.0,,,,,
wikiislam.net,,,,,0.66,,
wikileaks.org,,,,,-0.33,,
wikinews.org,,,,,0.0,,
wikipedia.org,,,,,0.0,,-0.377503051618471
wikr.com,,,,,,,0.351169473142951
wilderness.org,,,,,-0.33,,-1.3972636752339604
willcountygazette.com,,,,,0.33,,
wilsoncenter.org,,,,,-0.33,,
wilx.com,,,,,0.0,,0.1480879324879642
wimp.com,,,,,,,0.1698511617409186
winchesterstar.com,,,,,0.33,,
windsorstar.com,,,,,0.33,,
winecountrytimes.com,,,,,0.33,,
wingsoverscotland.com,,,,,-0.33,,
winitapp.com,,,,,,,0.1986999391357273
winknews.com,,,,,0.0,,0.3285211819790756
winningdemocrats.com,,,,,,,-1.3289438144535315
winnipeg.citynews.ca,,,,,0.0,,
winnipegfreepress.com,,,,,0.0,,
winonadailynews.com,,,,,0.0,,
winterwatch.net,,,,,0.66,,
wionews.com,,,,,0.0,,
wired.com,-0.4027,-0.0833333333333,,,-0.33,,-0.9419130420842152
wiregrasstimes.com,,,,,0.33,,
wisconsingazette.com,,,-0.5,0.0,,,
wisdomtoinspirethesoul.com,,,,,,,0.4841900563946328
wisemindhealthybody.com,,,,,,,0.1662075481080006
wish.com,,,,,,,0.1636509297786812
wishtv.com,,,,,-0.33,,0.3205225610207659
wisn.com,,,,,0.0,,0.0017010880016536
wistv.com,,,,,0.0,,0.4056508294335302
witn.com,,,,,0.0,,0.3907596774193548
wivb.com,,,,,0.0,,0.1177104952222067
wjactv.com,,,,,0.33,,0.5318706812504892
wjbf.com,,,,,0.0,,0.3176822915303221
wjcl.com,,,,,0.0,,0.4166959425381311
wjhg.com,,,,,0.0,,0.6936837929275631
wjhl.com,,,,,0.0,,0.6263375764518984
wjla.com,-0.3195,0.0,,,0.33,,-0.1501239218452486
wjtv.com,,,,,0.0,,0.5126203016740032
wkbn.com,,,,,0.0,,0.1045150785304793
wkbw.com,,,,,0.0,,0.1109688744628174
wkow.com,,,,,0.0,,-0.0239059128778643
wkrg.com,,,,,0.0,,0.5076349786328038
wkrn.com,,,,,0.0,,0.5267119623099101
wkyc.com,,,,,0.0,,0.2319167317352728
wkyt.com,,,,,,,0.5147698190884562
wlbt.com,,,,,0.0,,0.3346373549556681
wlfi.com,,,,,0.0,,
wlky.com,,,,,0.0,,0.3510455825906463
wlns.com,,,,,0.0,,
wlos.com,,,,,0.33,,0.3792773641088101
wlox.com,,,,,0.0,,0.6761567220842396
wltx.com,,,,,0.0,,0.211823062757109
wlwt.com,,,,,0.0,,0.3246086322617064
wmar2news.com,,,,,0.0,,-0.0854171865355064
wmbfnews.com,,,,,,,0.5785145393601913
wmcactionnews5.com,,,,,,,0.324745792724332
wmtw.com,,,,,0.0,,0.1759027997265691
wmur.com,0.098,,,,0.0,,0.1422262684388824
wn.com,,,,,0.0,,
wncn.com,,,,,,,0.0964344631073785
wnct.com,,,,,0.0,,0.4057698909004074
wnd.com,0.9013,0.0833333333333,1.0,1.0,1.0,1.4410018190100156,1.4828745697699082
wndnewscenter.org,,,,,1.0,,
wndu.com,,,,,0.0,,0.3029821935785424
wnem.com,,,,,0.0,,0.2648071542508848
wnep.com,-0.0328,,,,0.0,,0.3307426060413524
wnewsj.com,,,,,0.33,,
wng.org,,,,,0.66,,
wnpjournal.com,,,,,,,1.5112853899697931
wnyc.org,,,,,-0.33,,
wnyt.com,,,,,0.0,,0.0047709900590267
wokesloth.com,,,,,-1.0,,-1.3040955554292328
womansday.com,,,,,,,0.0239247023078811
women.com,,,,,,,0.4182067305532739
womenarehuman.com,,,,,0.66,,
womenintheworld.com,,,,,,,-0.6723297351244077
womenshealthmag.com,,,,,,,-0.1387885843348297
womensmarch.com,,,,,,,-1.479667635369922
womenworking.com,,,,,,,0.1787321101257151
womenyoushouldknow.net,,,,,,,-0.992411134469174
wonderoak.com,,,,,,,0.2912619211551596
wonkette.com,,,,,-0.66,,
woobox.com,,,,,,,0.2484533530444962
woodtv.com,,,,,0.0,,0.0338658918896063
wordpress.com,,,,,,,0.3457650704528195
workers.org,,,,,-0.66,,
workingmother.com,,,,,,,-0.093994618777962
world-newss.info,,,,,,,0.5580609554975522
world-politicus.com,,,,,,,1.4955020182091334
worldaffairsjournal.org,,-0.166666666667,,,,,
worldcantwait.net,,,,,-1.0,,
worldcouncilforhealth.org,,,,,0.66,,
worldcrunch.com,,,,,-0.33,,
worlddoctorsalliance.com,,,,,0.66,,
worldisraelnews.com,,,,,,,1.3039097907567712
worldlifestyle.com,,,,,,,0.38522735937778
worldnewsdailyreport.com,,,,,,,0.1840141533180426
worldnewspolitics.com,,,,,,,1.4539454871644273
worldofanimals.org,,,,,,,0.3358858367443925
worldometers.info,,,,,0.0,,
worldpoliticsreview.com,,,,,0.0,,
worldpoliticus.com,,,,,,,1.4396840662276322
worldpopulationreview.com,,,,,0.0,,
worldpress.org,,,,,-0.33,,
worldsocialism.org,,,,,-0.66,,
worldstarhiphop.com,-0.7047,,,,-0.66,,-0.4077520674964497
worldstory.co,,,,,,,0.339315593378835
worldtribune.com,,,,,1.0,,1.1655154918101418
worldtruth.tv,-0.0491,,,,,,0.261398166526482
worldviewweekend.com,,,,,0.66,,
worldwarwings.com,,,,,,,1.094338015984274
woundedamericanwarrior.com,0.8614,,,,,,
wowktv.com,,,,,0.0,,0.5566490674516547
wowt.com,,,,,0.0,,0.3406169918856576
wpbf.com,,,,,0.0,,0.2748584218829691
wpde.com,,,,,0.33,,0.447612696692256
wpengine.com,,,,,,,-0.7577835591164916
wpgh53.com,,,,,0.33,,
wpri.com,,,,,0.0,,-0.1247553123941057
wpsdlocal6.com,,,,,,,0.6142969628397431
wpta21.com,,,,,0.0,,
wptv.com,,,,,,,0.1586591602305798
wpxi.com,-0.2221,,,,0.0,,0.2595866726450814
wqad.com,,,,,,,0.1877995293528993
wqow.com,,,,,0.0,,
wral.com,-0.0685,,,,-0.33,,0.1940993853551225
wrbl.com,,,,,,,0.4079109784970171
wrcbtv.com,,,,,,,0.6020285183456955
wrdw.com,,,,,0.0,,0.4779877871474265
wreg.com,,,,,0.0,,0.163177615297715
wrex.com,,,,,0.0,,
wri.org,,,,,-0.33,,
wric.com,,,,,0.0,,0.138499069702781
writical.com,,,,,,,0.370788805183141
wsav.com,,,,,0.0,,0.3057223329414501
wsaz.com,,,,,0.0,,0.5795314822663293
wsbt.com,,,,,0.33,,0.2843235523973456
wsbtv.com,-0.0872,,,,0.0,,0.2303710736465043
wset.com,,,,,0.33,,0.4676482501823336
wsfa.com,0.1107,,,,0.0,,0.4397036710663081
wsiltv.com,,,,,0.0,,0.5371710586892069
wsj.com,0.2754,-0.166666666667,,,0.33,0.6293090466359239,-0.1744928690659878
wsls.com,,,,,0.0,,0.4920227899329443
wsmv.com,,,,,0.0,,0.4535284905305389
wsoctv.com,,,,,0.0,,0.4098577272116284
wspa.com,,,,,0.0,,0.5943387204743235
wsvn.com,,,,,-0.33,,-0.0870719294872552
wsws.org,,,,,-0.66,,
wtae.com,,,,,0.0,,0.297392211963067
wtap.com,,,,,0.0,,
wtfunvids.com,,,,,,,0.1709692534395243
wthitv.com,,,,,0.0,,
wthr.com,,0.166666666667,,,0.0,,0.3494030062726053
wtkr.com,,,,,,,0.1033982176779287
wtnh.com,,,,,0.0,,0.0024785094552467
wtoc.com,,,,,,,0.5630148385273872
wtok.com,,,,,0.0,,
wtol.com,,,,,0.0,,0.2460155863585282
wtop.com,,0.0,,,0.0,,-0.4717236070455489
wtov9.com,,,,,0.33,,
wtrf.com,,,,,,,0.5184621994857438
wtsp.com,-0.0038,,,,0.0,,0.4664382937603847
wtva.com,,,,,0.0,,0.7763801923329168
wtvm.com,,,,,0.0,,0.2038718985784905
wtvr.com,-0.0734,,,,,,0.1497971697287297
wtvy.com,,,,,0.0,,
wtwc40.com,,,,,0.33,,
wtxl.com,,,,,,,0.2755217632564812
wusa9.com,-0.4447,,,,0.0,,0.0147882590185973
wutv29.com,,,,,0.33,,
wvah.com,,,,,0.33,,
wvgazettemail.com,,,,,-0.33,,-0.2134417745304905
wvlt.tv,,,,,0.0,,0.6847662647495003
wvpublic.org,,,,,0.0,,
wvtm13.com,,,,,0.0,,0.6061700045138593
wvva.com,,,,,0.0,,0.6462960168980084
wwaytv3.com,,,,,,,0.4077864660898648
wwe.com,,,,,,,0.0508825329674676
wweek.com,,,,,,,-0.8762733500920247
wwlp.com,,,,,0.0,,0.0253817789083862
wwltv.com,,,,,0.0,,0.3874521731393026
wwmt.com,,,,,0.33,,0.1002399388910449
wwnytv.com,,,,,0.0,,0.1034926060786207
www.,,,,,0.66,,
www1.cbn.com,,0.333333333333,,,,,
wxii12.com,,,,,0.0,,0.4752729209381828
wxow.com,,,,,0.0,,
wxyz.com,-0.3539,,,,0.0,,-0.0214037572285888
wyandottetimes.com,,,,,0.33,,
wyborcza.pl,,,,,-0.33,,
wyff4.com,,,,,0.0,,0.5837020089733553
wymt.com,,,,,0.0,,0.6583587812297588
wyng.com,,,,,,,0.6321742809038848
